tab	specimens
specimen	experiments	sample	dir_alpha95	dir_comp	dir_dec	dir_inc	dir_n_comps	dir_n_measurements	dir_tilt_correction	dir_dang	dir_mad_free	meas_step_max	meas_step_min	meas_step_unit	analysts	instrument_codes	software_packages	int_corr	citations	method_codes	result_quality	volume	weight	location	site
PF18-105a	PF18-105a_LP-DIR-T	PF18-105		hdt	264.8	10.8	3	14	100	0.0	12.5	953	873	K		hargrave 2021-05-30 16:13:54	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g			Northern Michigan	PF18
PF18-105a	PF18-105a_LP-DIR-T	PF18-105		hct	281.1	-13.5	3	10	100	8.8	6.2	873	748	K		hargrave 2021-05-30 16:13:54	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Northern Michigan	PF18
PF18-105a	PF18-105a_LP-DIR-T	PF18-105		hdt	211.8	46.5	3	14	0	0.0	12.5	953	873	K		hargrave 2021-05-30 16:13:54	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g			Northern Michigan	PF18
PF18-105a	PF18-105a_LP-DIR-T	PF18-105		lt	355.1	74.1	3	3	0	17.0	0.2	473	373	K		hargrave 2021-05-30 16:13:54	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Northern Michigan	PF18
PF18-106a	PF18-106a_LP-DIR-T	PF18-106		lt	324.9	-5.8	2	3	100	17.7	0.5	473	373	K		hargrave 2021-05-30 16:15:35	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Northern Michigan	PF18
PF18-106a	PF18-106a_LP-DIR-T	PF18-106		lt	141.2	56.1	2	3	-1	17.7	0.5	473	373	K		hargrave 2021-05-30 16:15:35	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Northern Michigan	PF18
PF18-106a	PF18-106a_LP-DIR-T	PF18-106		hct	46.1	74.7	2	13	-1	9.1	3.4	863	623	K		hargrave 2021-05-30 16:15:35	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Northern Michigan	PF18
PF18-106a	PF18-106a_LP-DIR-T	PF18-106		hct	288.5	-19.7	2	13	100	9.1	3.4	863	623	K		hargrave 2021-05-30 16:15:35	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Northern Michigan	PF18
PF18-106a	PF18-106a_LP-DIR-T	PF18-106		hct	273.3	55.7	2	13	0	9.1	3.4	863	623	K		hargrave 2021-05-30 16:15:35	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Northern Michigan	PF18
PF18-106a	PF18-106a_LP-DIR-T	PF18-106		lt	358.3	68.8	2	3	0	17.7	0.5	473	373	K		hargrave 2021-05-30 16:15:35	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Northern Michigan	PF18
