tab	sites																													
site	location	samples	specimens	age	age_high	age_low	age_unit	dir_alpha95	dir_comp_name	dir_dec	dir_inc	dir_k	dir_n_samples	dir_n_specimens	dir_n_specimens_lines	dir_n_specimens_planes	dir_r	dir_tilt_correction	lat	lon	analysts	software_packages	citations	method_codes	result_quality	vgp_lat	vgp_lon	geologic_classes	geologic_types	lithology
PF18-29	Potato River Falls	PF18-29	PF18-29a	1075	1085.57	1050	Ma		lt	356.4	70.8		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	81	256.2	Sedimentary	Sediment Layer	Siltstone
PF18-29	Potato River Falls	PF18-29	PF18-29a	1075	1085.57	1050	Ma		mht	246.3	54.2		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	10.7	219.5	Sedimentary	Sediment Layer	Siltstone
PF18-29	Potato River Falls	PF18-29	PF18-29a	1075	1085.57	1050	Ma		hdt	271.2	1.3		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	1.3	179	Sedimentary	Sediment Layer	Siltstone
PF18-29	Potato River Falls	PF18-29	PF18-29a	1075	1085.57	1050	Ma		lt	325	-5.1		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	32.1	132	Sedimentary	Sediment Layer	Siltstone
PF18-29	Potato River Falls	PF18-29	PF18-29a	1075	1085.57	1050	Ma		mht	279.1	-7		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	3.7	170.4	Sedimentary	Sediment Layer	Siltstone
PF18-3	Potato River Falls	PF18-3	PF18-3a	1075	1085.57	1050	Ma		hdt	191.3	52.7		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4	g	-9.6	259.9	Sedimentary	Sediment Layer	Siltstone
PF18-3	Potato River Falls	PF18-3	PF18-3a	1075	1085.57	1050	Ma		hdt	276.3	24.9		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	13.7	184.1	Sedimentary	Sediment Layer	Siltstone
PF18-30	Potato River Falls	PF18-30	PF18-30a	1075	1085.57	1050	Ma		mt	280.7	0		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	7.3	171.7	Sedimentary	Sediment Layer	Siltstone
PF18-30	Potato River Falls	PF18-30	PF18-30a	1075	1085.57	1050	Ma		lt	321.8	-4.8		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	30.7	135.4	Sedimentary	Sediment Layer	Siltstone
PF18-30	Potato River Falls	PF18-30	PF18-30a	1075	1085.57	1050	Ma		hdt	276	5.4		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	6.1	177	Sedimentary	Sediment Layer	Siltstone
PF18-30	Potato River Falls	PF18-30	PF18-30a	1075	1085.57	1050	Ma		mt	235.6	58.1		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	8.7	228.9	Sedimentary	Sediment Layer	Siltstone
PF18-30	Potato River Falls	PF18-30	PF18-30a	1075	1085.57	1050	Ma		hdt	224.3	54.7		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4	g	0.9	234.7	Sedimentary	Sediment Layer	Siltstone
PF18-30	Potato River Falls	PF18-30	PF18-30a	1075	1085.57	1050	Ma		lt	349.4	73.1		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	76.2	245.9	Sedimentary	Sediment Layer	Siltstone
PF18-31	Potato River Falls	PF18-31	PF18-31a	1075	1085.57	1050	Ma		mt	214.5	62.8		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	5.7	245.4	Sedimentary	Sediment Layer	Siltstone
PF18-31	Potato River Falls	PF18-31	PF18-31a	1075	1085.57	1050	Ma		mt	284	10.8		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	13.6	173	Sedimentary	Sediment Layer	Siltstone
PF18-32	Potato River Falls	PF18-32	PF18-32a	1075	1085.57	1050	Ma		hdt	234	58.8		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4	g	8.6	230.4	Sedimentary	Sediment Layer	Siltstone
PF18-32	Potato River Falls	PF18-32	PF18-32a	1075	1085.57	1050	Ma		mt	213.5	54.7		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	-2.9	242.6	Sedimentary	Sediment Layer	Siltstone
PF18-32	Potato River Falls	PF18-32	PF18-32a	1075	1085.57	1050	Ma		hdt	281.1	1		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	8	171.7	Sedimentary	Sediment Layer	Siltstone
PF18-32	Potato River Falls	PF18-32	PF18-32a	1075	1085.57	1050	Ma		mt	275.7	11.6		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	8.2	179.4	Sedimentary	Sediment Layer	Siltstone
PF18-33	Potato River Falls	PF18-33	PF18-33a	1075	1085.57	1050	Ma		hdt	211.6	60.7		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4	g	2.5	246.4	Sedimentary	Sediment Layer	Siltstone
PF18-33	Potato River Falls	PF18-33	PF18-33a	1075	1085.57	1050	Ma		lt	44.2	74.7		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	60.8	312.8	Sedimentary	Sediment Layer	Siltstone
PF18-33	Potato River Falls	PF18-33	PF18-33a	1075	1085.57	1050	Ma		mt	222.4	67.1		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	13	242.9	Sedimentary	Sediment Layer	Siltstone
PF18-33	Potato River Falls	PF18-33	PF18-33a	1075	1085.57	1050	Ma		hdt	281.9	12.3		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	12.7	175.1	Sedimentary	Sediment Layer	Siltstone
PF18-33	Potato River Falls	PF18-33	PF18-33a	1075	1085.57	1050	Ma		lt	327	9		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	39.3	134	Sedimentary	Sediment Layer	Siltstone
PF18-33	Potato River Falls	PF18-33	PF18-33a	1075	1085.57	1050	Ma		mt	288.4	7.6		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	15.4	168.6	Sedimentary	Sediment Layer	Siltstone
PF18-34	Potato River Falls	PF18-34	PF18-34a	1075	1085.57	1050	Ma		mt	284.5	-0.5		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	9.7	168.7	Sedimentary	Sediment Layer	Siltstone
PF18-34	Potato River Falls	PF18-34	PF18-34a	1075	1085.57	1050	Ma		lt	350.1	70.6		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	79.5	236.4	Sedimentary	Sediment Layer	Siltstone
PF18-34	Potato River Falls	PF18-34	PF18-34a	1075	1085.57	1050	Ma		mt	238.9	61.6		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	13.4	229.2	Sedimentary	Sediment Layer	Siltstone
PF18-34	Potato River Falls	PF18-34	PF18-34a	1075	1085.57	1050	Ma		lt	323.5	-6.6		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	30.7	133.2	Sedimentary	Sediment Layer	Siltstone
PF18-35	Potato River Falls	PF18-35	PF18-35a	1075	1085.57	1050	Ma		hdt	230.6	59.5		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4	g	7.8	233	Sedimentary	Sediment Layer	Siltstone
PF18-35	Potato River Falls	PF18-35	PF18-35a	1075	1085.57	1050	Ma		lt	347.2	83.3		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	59.2	263.8	Sedimentary	Sediment Layer	Siltstone
PF18-35	Potato River Falls	PF18-35	PF18-35a	1075	1085.57	1050	Ma		mt	242.3	60.4		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	13.8	226.3	Sedimentary	Sediment Layer	Siltstone
PF18-35	Potato River Falls	PF18-35	PF18-35a	1075	1085.57	1050	Ma		hdt	281.4	2.8		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	8.8	172.1	Sedimentary	Sediment Layer	Siltstone
PF18-35	Potato River Falls	PF18-35	PF18-35a	1075	1085.57	1050	Ma		lt	315.4	3.2		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	30.7	144.2	Sedimentary	Sediment Layer	Siltstone
PF18-35	Potato River Falls	PF18-35	PF18-35a	1075	1085.57	1050	Ma		mt	284	-2.5		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	8.7	168.4	Sedimentary	Sediment Layer	Siltstone
PF18-36	Potato River Falls	PF18-36	PF18-36a	1075	1085.57	1050	Ma		mt	276.8	2		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	5.4	175.2	Sedimentary	Sediment Layer	Siltstone
PF18-36	Potato River Falls	PF18-36	PF18-36a	1075	1085.57	1050	Ma		lt	315.9	1.8		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	30.4	143.2	Sedimentary	Sediment Layer	Siltstone
PF18-36	Potato River Falls	PF18-36	PF18-36a	1075	1085.57	1050	Ma		hdt	216.6	47.2		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4	g	-8.2	237.5	Sedimentary	Sediment Layer	Siltstone
PF18-36	Potato River Falls	PF18-36	PF18-36a	1075	1085.57	1050	Ma		mt	230.4	54.8		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	3.5	230.4	Sedimentary	Sediment Layer	Siltstone
PF18-36	Potato River Falls	PF18-36	PF18-36a	1075	1085.57	1050	Ma		lt	344.7	81.9		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	61.5	260.8	Sedimentary	Sediment Layer	Siltstone
PF18-36	Potato River Falls	PF18-36	PF18-36a	1075	1085.57	1050	Ma		hdt	268.2	9.6		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	2.3	184.1	Sedimentary	Sediment Layer	Siltstone
PF18-37	Potato River Falls	PF18-37	PF18-37a	1075	1085.57	1050	Ma		hdt	225.9	60.5		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4	g	6.9	236.6	Sedimentary	Sediment Layer	Siltstone
PF18-37	Potato River Falls	PF18-37	PF18-37a	1075	1085.57	1050	Ma		lt	353.2	69.1		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	82.4	236.4	Sedimentary	Sediment Layer	Siltstone
PF18-37	Potato River Falls	PF18-37	PF18-37a	1075	1085.57	1050	Ma		mht	264.8	60.6		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	25.7	213.7	Sedimentary	Sediment Layer	Siltstone
PF18-37	Potato River Falls	PF18-37	PF18-37a	1075	1085.57	1050	Ma		hdt	281.9	5.3		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	10.1	172.6	Sedimentary	Sediment Layer	Siltstone
PF18-37	Potato River Falls	PF18-37	PF18-37a	1075	1085.57	1050	Ma		lt	325.3	-7.1		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	31.3	131.2	Sedimentary	Sediment Layer	Siltstone
PF18-37	Potato River Falls	PF18-37	PF18-37a	1075	1085.57	1050	Ma		mht	290.1	-11.7		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	9.3	160.6	Sedimentary	Sediment Layer	Siltstone
PF18-38	Potato River Falls	PF18-38	PF18-38a	1075	1085.57	1050	Ma		lt	329.8	-6.4		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	33.6	126.6	Sedimentary	Sediment Layer	Siltstone
PF18-38	Potato River Falls	PF18-38	PF18-38a	1075	1085.57	1050	Ma		hdt	283.9	0.6		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	9.7	169.5	Sedimentary	Sediment Layer	Siltstone
PF18-38	Potato River Falls	PF18-38	PF18-38a	1075	1085.57	1050	Ma		hdt	236.3	61.4		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4	g	12	230.6	Sedimentary	Sediment Layer	Siltstone
PF18-38	Potato River Falls	PF18-38	PF18-38a	1075	1085.57	1050	Ma		lt	2.7	66.4		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	87	305.7	Sedimentary	Sediment Layer	Siltstone
PF18-39	Potato River Falls	PF18-39	PF18-39a	1075	1085.57	1050	Ma		hdt	252.6	64		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4	g	22	223.5	Sedimentary	Sediment Layer	Siltstone
PF18-39	Potato River Falls	PF18-39	PF18-39a	1075	1085.57	1050	Ma		lt	5.9	66.7		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	85.2	322	Sedimentary	Sediment Layer	Siltstone
PF18-39	Potato River Falls	PF18-39	PF18-39a	1075	1085.57	1050	Ma		mht	285.5	60.2		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	38	202.4	Sedimentary	Sediment Layer	Siltstone
PF18-39	Potato River Falls	PF18-39	PF18-39a	1075	1085.57	1050	Ma		hdt	289.4	-5.1		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	11.3	163.4	Sedimentary	Sediment Layer	Siltstone
PF18-39	Potato River Falls	PF18-39	PF18-39a	1075	1085.57	1050	Ma		lt	330.3	-5.2		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	34.4	126.3	Sedimentary	Sediment Layer	Siltstone
PF18-39	Potato River Falls	PF18-39	PF18-39a	1075	1085.57	1050	Ma		mht	298.2	-18.2		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	11.7	152.1	Sedimentary	Sediment Layer	Siltstone
PF18-4	Potato River Falls	PF18-4	PF18-4a	1075	1085.57	1050	Ma		hdt	270.3	5.5		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	2.2	181.2	Sedimentary	Sediment Layer	Siltstone
PF18-4	Potato River Falls	PF18-4	PF18-4a	1075	1085.57	1050	Ma		lt	318.7	0.2		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	31.3	140	Sedimentary	Sediment Layer	Siltstone
PF18-4	Potato River Falls	PF18-4	PF18-4a	1075	1085.57	1050	Ma		lt	352.4	79		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	67.4	262.3	Sedimentary	Sediment Layer	Siltstone
PF18-4	Potato River Falls	PF18-4	PF18-4a	1075	1085.57	1050	Ma		hdt	223	49		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4	g	-4.3	233.1	Sedimentary	Sediment Layer	Siltstone
PF18-4	Potato River Falls	PF18-4	PF18-4a	1075	1085.57	1050	Ma		hct	277.3	-2		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	4.3	173.5	Sedimentary	Sediment Layer	Siltstone
PF18-4	Potato River Falls	PF18-4	PF18-4a	1075	1085.57	1050	Ma		hct	237.3	54.3		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	6.2	225.5	Sedimentary	Sediment Layer	Siltstone
PF18-40	Potato River Falls	PF18-40	PF18-40a	1075	1085.57	1050	Ma		hdt	237.5	50.1		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4	g	3.1	223	Sedimentary	Sediment Layer	Siltstone
PF18-40	Potato River Falls	PF18-40	PF18-40a	1075	1085.57	1050	Ma		lt	358.3	71.4		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	80.3	263.8	Sedimentary	Sediment Layer	Siltstone
PF18-40	Potato River Falls	PF18-40	PF18-40a	1075	1085.57	1050	Ma		mht	267.8	55.5		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	23.9	207.4	Sedimentary	Sediment Layer	Siltstone
PF18-40	Potato River Falls	PF18-40	PF18-40a	1075	1085.57	1050	Ma		hdt	273.4	-3.4		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	1.1	175.8	Sedimentary	Sediment Layer	Siltstone
PF18-40	Potato River Falls	PF18-40	PF18-40a	1075	1085.57	1050	Ma		lt	325	-4.2		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	32.5	132.3	Sedimentary	Sediment Layer	Siltstone
PF18-40	Potato River Falls	PF18-40	PF18-40a	1075	1085.57	1050	Ma		mht	287.4	-16.3		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	5.7	161.1	Sedimentary	Sediment Layer	Siltstone
PF18-41	Potato River Falls	PF18-41	PF18-41a	1075	1085.57	1050	Ma		lt	340.9	66.8		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	76.9	199.4	Sedimentary	Sediment Layer	Siltstone
PF18-41	Potato River Falls	PF18-41	PF18-41a	1075	1085.57	1050	Ma		mht	281.7	45		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	26.7	190.9	Sedimentary	Sediment Layer	Siltstone
PF18-41	Potato River Falls	PF18-41	PF18-41a	1075	1085.57	1050	Ma		lt	322.9	-11.7		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	28.2	132.4	Sedimentary	Sediment Layer	Siltstone
PF18-41	Potato River Falls	PF18-41	PF18-41a	1075	1085.57	1050	Ma		mht	287.6	-30.1		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	-0.1	155.7	Sedimentary	Sediment Layer	Siltstone
PF18-42	Potato River Falls	PF18-42	PF18-42a	1075	1085.57	1050	Ma		mt	281.5	0.2		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	8	171.1	Sedimentary	Sediment Layer	Siltstone
PF18-42	Potato River Falls	PF18-42	PF18-42a	1075	1085.57	1050	Ma		lt	314.4	3.3		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	30.2	145.2	Sedimentary	Sediment Layer	Siltstone
PF18-42	Potato River Falls	PF18-42	PF18-42a	1075	1085.57	1050	Ma		mt	235.6	58.9		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	9.4	229.4	Sedimentary	Sediment Layer	Siltstone
PF18-42	Potato River Falls	PF18-42	PF18-42a	1075	1085.57	1050	Ma		lt	340.1	84		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	57.4	262	Sedimentary	Sediment Layer	Siltstone
PF18-42	Potato River Falls	PF18-42	PF18-42a	1075	1085.57	1050	Ma		hdt	224.5	57.4		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4	g	3.4	235.9	Sedimentary	Sediment Layer	Siltstone
PF18-42	Potato River Falls	PF18-42	PF18-42a	1075	1085.57	1050	Ma		hdt	278.8	5.6		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	8.1	175	Sedimentary	Sediment Layer	Siltstone
PF18-43	Potato River Falls	PF18-43	PF18-43a	1075	1085.57	1050	Ma		lt	350.4	76.2		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	71.8	255.8	Sedimentary	Sediment Layer	Siltstone
